MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
113,2,DPC 2022 Summer Tour - Western Europe Division 1,Alliance,radiant,14,LOSE,39:04,Juggernaut,Tusk,Enigma,Tiny,Enchantress
113,2,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,dire,32,WIN,39:04,Void Spirit,Bristleback,Oracle,Mirana,Dawnbreaker
114,1,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,dire,36,WIN,37:23,Keeper of the Light,Monkey King,Oracle,Dawnbreaker,Marci
114,1,DPC 2022 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,5,LOSE,37:23,Faceless Void,Io,Razor,Weaver,Beastmaster
114,2,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,radiant,19,LOSE,36:50,Ember Spirit,Sniper,Winter Wyvern,Viper,Tiny
114,2,DPC 2022 Summer Tour - Western Europe Division 1,Tundra Esports,dire,23,WIN,36:50,Pangolier,Phoenix,Chaos Knight,Beastmaster,Marci
114,3,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,dire,36,WIN,38:26,Leshrac,Bristleback,Oracle,Keeper of the Light,Marci
114,3,DPC 2022 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,11,LOSE,38:26,Invoker,Visage,Monkey King,Dazzle,Chaos Knight
115,1,PGL Dota 2 Major Arlington 2022,beastcoast,radiant,14,LOSE,34:13,Snapfire,Warlock,Gyrocopter,Puck,Clockwerk
115,1,PGL Dota 2 Major Arlington 2022,Team Aster,dire,40,WIN,34:13,Zeus,Bristleback,Enigma,Dazzle,Tiny
115,2,PGL Dota 2 Major Arlington 2022,beastcoast,radiant,25,WIN,30:49,Troll Warlord,Batrider,Chen,Earth Spirit,Snapfire
115,2,PGL Dota 2 Major Arlington 2022,Team Aster,dire,8,LOSE,30:49,Phantom Lancer,Warlock,Puck,Visage,Monkey King
116,1,The International 11,Team Spirit,dire,31,WIN,38:05,Lifestealer,Beastmaster,Enchantress,Pangolier,Nyx Assassin
116,1,The International 11,Entity Gaming,radiant,19,LOSE,38:05,Invoker,Pudge,Silencer,Visage,Sven
116,2,The International 11,Team Spirit,dire,27,WIN,33:34,Mars,Faceless Void,Enchantress,Invoker,Marci
116,2,The International 11,Entity Gaming,radiant,11,LOSE,33:34,Naga Siren,Broodmother,Jakiro,Sven,Leshrac
117,1,DPC 2022 Summer Tour - Western Europe Division 1,Alliance,radiant,13,LOSE,30:13,Vengeful Spirit,Hoodwink,Juggernaut,Brewmaster,Winter Wyvern
117,1,DPC 2022 Summer Tour - Western Europe Division 1,OG,dire,31,WIN,30:13,Ember Spirit,Faceless Void,Jakiro,Windranger,Timbersaw
117,2,DPC 2022 Summer Tour - Western Europe Division 1,Alliance,dire,33,LOSE,36:04,Visage,Chaos Knight,Enchantress,Skywrath Mage,Tiny
117,2,DPC 2022 Summer Tour - Western Europe Division 1,OG,radiant,39,WIN,36:04,Monkey King,Keeper of the Light,Warlock,Marci,Razor
118,1,Riyadh Masters 2022,Tundra Esports,dire,19,LOSE,43:07,Alchemist,Jakiro,Void Spirit,Chaos Knight,Marci
118,1,Riyadh Masters 2022,PSG.LGD,radiant,40,WIN,43:07,Snapfire,Doom,Monkey King,Puck,Warlock
118,2,Riyadh Masters 2022,Tundra Esports,radiant,8,LOSE,24:57,Timbersaw,Juggernaut,Rubick,Death Prophet,Doom
118,2,Riyadh Masters 2022,PSG.LGD,dire,29,WIN,24:57,Templar Assassin,Visage,Pangolier,Dazzle,Tiny
119,1,ESL One Malaysia 2022,Talon Esports,dire,17,LOSE,30:54,Razor,Tusk,Death Prophet,Void Spirit,Dazzle
119,1,ESL One Malaysia 2022,Entity Gaming,radiant,26,WIN,30:54,Visage,Zeus,Bristleback,Bane,Puck
119,2,ESL One Malaysia 2022,Talon Esports,radiant,11,LOSE,29:24,Timbersaw,Tusk,Keeper of the Light,Bristleback,Io
119,2,ESL One Malaysia 2022,Entity Gaming,dire,43,WIN,29:24,Pudge,Invoker,Sven,Viper,Chen
120,1,DPC 2022 Summer Tour - South America Division 1,Hokori,radiant,13,LOSE,32:34,Pangolier,Warlock,Zeus,Monkey King,Tiny
120,1,DPC 2022 Summer Tour - South America Division 1,Infamous,dire,30,WIN,32:34,Sven,Void Spirit,Dazzle,Keeper of the Light,Timbersaw
120,2,DPC 2022 Summer Tour - South America Division 1,Hokori,dire,21,LOSE,34:33,Phantom Lancer,Batrider,Winter Wyvern,Puck,Tiny
120,2,DPC 2022 Summer Tour - South America Division 1,Infamous,radiant,17,WIN,34:33,Juggernaut,Nature's Prophet,Shadow Shaman,Templar Assassin,Dawnbreaker
121,1,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,dire,9,LOSE,29:28,Ember Spirit,Techies,Chaos Knight,Mars,Io
121,1,DPC 2022 Spring Tour - Western Europe Division 1,OG,radiant,25,WIN,29:28,Underlord,Phantom Lancer,Lich,Hoodwink,Dragon Knight
121,2,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,dire,10,LOSE,26:01,Wraith King,Vengeful Spirit,Pangolier,Storm Spirit,Io
121,2,DPC 2022 Spring Tour - Western Europe Division 1,OG,radiant,35,WIN,26:01,Kunkka,Templar Assassin,Lich,Hoodwink,Dragon Knight
122,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,TSM,dire,6,LOSE,17:45,Troll Warlord,Kunkka,Grimstroke,Vengeful Spirit,Elder Titan
122,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Tundra Esports,radiant,27,WIN,17:45,Sven,Hoodwink,Sand King,Pangolier,Io
123,1,DPC 2022 Spring Tour - China Division 1,Vici Gaming,dire,17,LOSE,38:13,Lone Druid,Clockwerk,Viper,Grimstroke,Doom
123,1,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,radiant,15,WIN,38:13,Storm Spirit,Shadow Shaman,Abaddon,Templar Assassin,Dragon Knight
123,2,DPC 2022 Spring Tour - China Division 1,Vici Gaming,radiant,10,LOSE,28:05,Keeper of the Light,Terrorblade,Earth Spirit,Grimstroke,Doom
123,2,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,dire,19,WIN,28:05,Dark Seer,Weaver,Shadow Shaman,Templar Assassin,Dragon Knight
124,1,ESL One Malaysia 2022,Nigma Galaxy,dire,9,LOSE,36:33,Pangolier,Morphling,Rubick,Dawnbreaker,Enchantress
124,1,ESL One Malaysia 2022,Thunder Awaken,radiant,36,WIN,36:33,Monkey King,Snapfire,Mars,Timbersaw,Winter Wyvern
124,2,ESL One Malaysia 2022,Nigma Galaxy,dire,18,LOSE,40:55,Necrophos,Faceless Void,Rubick,Elder Titan,Queen of Pain
124,2,ESL One Malaysia 2022,Thunder Awaken,radiant,35,WIN,40:55,Sven,Hoodwink,Ember Spirit,Timbersaw,Winter Wyvern
125,1,DPC 2022 Spring Tour - Eastern Europe Division 1,Team Spirit,radiant,41,WIN,51:19,Underlord,Templar Assassin,Clockwerk,Storm Spirit,Keeper of the Light
125,1,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,dire,28,LOSE,51:19,Phantom Assassin,Ember Spirit,Skywrath Mage,Enchantress,Sand King
125,2,DPC 2022 Spring Tour - Eastern Europe Division 1,Team Spirit,dire,33,WIN,41:18,Beastmaster,Tiny,Shadow Shaman,Storm Spirit,Keeper of the Light
125,2,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,radiant,14,LOSE,41:18,Templar Assassin,Death Prophet,Hoodwink,Puck,Dragon Knight
126,1,DPC 2022 Spring Tour - Southeast Asia Division 1,Neon Esports,radiant,28,WIN,31:46,Leshrac,Night Stalker,Shadow Shaman,Templar Assassin,Enchantress
126,1,DPC 2022 Spring Tour - Southeast Asia Division 1,Execration,dire,4,LOSE,31:46,Mars,Wraith King,Bane,Ember Spirit,Keeper of the Light
126,2,DPC 2022 Spring Tour - Southeast Asia Division 1,Neon Esports,dire,13,LOSE,26:30,Dragon Knight,Broodmother,Tidehunter,Templar Assassin,Weaver
126,2,DPC 2022 Spring Tour - Southeast Asia Division 1,Execration,radiant,41,WIN,26:30,Mars,Ember Spirit,Hoodwink,Tiny,Enchantress
126,3,DPC 2022 Spring Tour - Southeast Asia Division 1,Neon Esports,dire,27,WIN,31:38,Queen of Pain,Winter Wyvern,Phantom Lancer,Beastmaster,Weaver
126,3,DPC 2022 Spring Tour - Southeast Asia Division 1,Execration,radiant,9,LOSE,31:38,Gyrocopter,Sand King,Snapfire,Templar Assassin,Tidehunter
127,1,DPC 2022 Summer Tour - North America Division 1,Quincy Crew,dire,30,WIN,37:13,Tusk,Dragon Knight,Hoodwink,Necrophos,Dawnbreaker
127,1,DPC 2022 Summer Tour - North America Division 1,The Cut,radiant,10,LOSE,37:13,Skywrath Mage,Keeper of the Light,Tiny,Winter Wyvern,Bristleback
127,2,DPC 2022 Summer Tour - North America Division 1,Quincy Crew,dire,30,WIN,21:29,Enigma,Bloodseeker,Enchantress,Puck,Dawnbreaker
127,2,DPC 2022 Summer Tour - North America Division 1,The Cut,radiant,6,LOSE,21:29,Lone Druid,Night Stalker,Bane,Timbersaw,Marci
128,1,DPC 2022 Spring Tour - South America Division 1,APU King of Kings,radiant,24,LOSE,39:34,Gyrocopter,Snapfire,Nyx Assassin,Monkey King,Treant Protector
128,1,DPC 2022 Spring Tour - South America Division 1,Hokori,dire,40,WIN,39:34,Zeus,Chaos Knight,Ogre Magi,Keeper of the Light,Sand King
128,2,DPC 2022 Spring Tour - South America Division 1,APU King of Kings,dire,28,WIN,37:11,Kunkka,Wraith King,Phoenix,Mirana,Sand King
128,2,DPC 2022 Spring Tour - South America Division 1,Hokori,radiant,20,LOSE,37:11,Void Spirit,Luna,Snapfire,Abaddon,Mars
128,3,DPC 2022 Spring Tour - South America Division 1,APU King of Kings,radiant,26,LOSE,52:52,Keeper of the Light,Tiny,Ogre Magi,Weaver,Sand King
128,3,DPC 2022 Spring Tour - South America Division 1,Hokori,dire,40,WIN,52:52,Ember Spirit,Chaos Knight,Undying,Shadow Shaman,Tidehunter
129,1,Riyadh Masters 2022,OG,dire,15,LOSE,35:27,Underlord,Terrorblade,Enchantress,Marci,Puck
129,1,Riyadh Masters 2022,Royal Never Give Up,radiant,30,WIN,35:27,Chaos Knight,Ogre Magi,Lina,Nyx Assassin,Razor
129,2,Riyadh Masters 2022,OG,dire,50,WIN,51:53,Arc Warden,Windranger,Alchemist,Invoker,Timbersaw
129,2,Riyadh Masters 2022,Royal Never Give Up,radiant,39,LOSE,51:53,Anti-Mage,Void Spirit,Grimstroke,Tiny,Death Prophet
130,1,The International 11,Entity Gaming,dire,13,LOSE,32:29,Lina,Ember Spirit,Jakiro,Enigma,Nyx Assassin
130,1,The International 11,Team Secret,radiant,30,WIN,32:29,Kunkka,Broodmother,Disruptor,Gyrocopter,Marci
130,2,The International 11,Entity Gaming,dire,4,LOSE,33:05,Arc Warden,Jakiro,Naga Siren,Leshrac,Nyx Assassin
130,2,The International 11,Team Secret,radiant,22,WIN,33:05,Lifestealer,Lina,Chen,Tusk,Enigma
131,1,ESL One Stockholm 2022,TSM,radiant,31,WIN,34:32,Enchantress,Death Prophet,Underlord,Chaos Knight,Io
131,1,ESL One Stockholm 2022,Team Spirit,dire,11,LOSE,34:32,Viper,Monkey King,Shadow Shaman,Techies,Dragon Knight
131,2,ESL One Stockholm 2022,TSM,radiant,10,LOSE,29:59,Huskar,Necrophos,Abaddon,Monkey King,Storm Spirit
131,2,ESL One Stockholm 2022,Team Spirit,dire,23,WIN,29:59,Templar Assassin,Phoenix,Chaos Knight,Ember Spirit,Keeper of the Light
132,1,DPC 2022 Summer Tour - China Division 1,PSG.LGD,radiant,23,WIN,24:06,Naga Siren,Shadow Shaman,Ember Spirit,Enchantress,Dawnbreaker
132,1,DPC 2022 Summer Tour - China Division 1,Team Aster,dire,8,LOSE,24:06,Chaos Knight,Treant Protector,Visage,Puck,Tiny
132,2,DPC 2022 Summer Tour - China Division 1,PSG.LGD,radiant,23,WIN,24:13,Bristleback,Marci,Io,Razor,Tiny
132,2,DPC 2022 Summer Tour - China Division 1,Team Aster,dire,6,LOSE,24:13,Timbersaw,Morphling,Phoenix,Puck,Monkey King
133,1,The International 11,Gaimin Gladiators,dire,13,LOSE,36:09,Brewmaster,Drow Ranger,Pangolier,Disruptor,Marci
133,1,The International 11,Evil Geniuses,radiant,31,WIN,36:09,Terrorblade,Sven,Shadow Shaman,Broodmother,Primal Beast
133,2,The International 11,Gaimin Gladiators,dire,7,LOSE,34:12,Visage,Drow Ranger,Undying,Snapfire,Primal Beast
133,2,The International 11,Evil Geniuses,radiant,29,WIN,34:12,Mirana,Enigma,Ember Spirit,Sven,Shadow Fiend
134,1,ESL One Stockholm 2022,Team Spirit,radiant,26,LOSE,55:06,Bloodseeker,Anti-Mage,Snapfire,Storm Spirit,Bane
134,1,ESL One Stockholm 2022,TSM,dire,42,WIN,55:06,Night Stalker,Dragon Knight,Pugna,Leshrac,Io
135,1,DPC 2022 Summer Tour - Southeast Asia Division 1,Talon Esports,dire,33,WIN,41:04,Lina,Faceless Void,Dawnbreaker,Mars,Bane
135,1,DPC 2022 Summer Tour - Southeast Asia Division 1,Nigma Galaxy SEA,radiant,14,LOSE,41:04,Void Spirit,Juggernaut,Grimstroke,Enigma,Tiny
135,2,DPC 2022 Summer Tour - Southeast Asia Division 1,Talon Esports,radiant,36,LOSE,81:39,Grimstroke,Clockwerk,Razor,Puck,Marci
135,2,DPC 2022 Summer Tour - Southeast Asia Division 1,Nigma Galaxy SEA,dire,37,WIN,81:39,Broodmother,Terrorblade,Dragon Knight,Bane,Doom
135,3,DPC 2022 Summer Tour - Southeast Asia Division 1,Talon Esports,radiant,19,WIN,33:49,Ember Spirit,Clockwerk,Death Prophet,Medusa,Bane
135,3,DPC 2022 Summer Tour - Southeast Asia Division 1,Nigma Galaxy SEA,dire,7,LOSE,33:49,Monkey King,Dark Seer,Dragon Knight,Pugna,Doom
136,1,DPC 2022 Spring Tour - North America Division 1,simply TOOBASED,radiant,4,LOSE,19:58,Huskar,Legion Commander,Disruptor,Ember Spirit,Monkey King
136,1,DPC 2022 Spring Tour - North America Division 1,Evil Geniuses,dire,25,WIN,19:58,Leshrac,Troll Warlord,Io,Mars,Bane
136,2,DPC 2022 Spring Tour - North America Division 1,simply TOOBASED,dire,4,LOSE,20:48,Jakiro,Keeper of the Light,Hoodwink,Gyrocopter,Io
136,2,DPC 2022 Spring Tour - North America Division 1,Evil Geniuses,radiant,26,WIN,20:48,Templar Assassin,Dark Willow,Ember Spirit,Mars,Death Prophet
